ID,Date,Location,Police District,Police Station,Police,News,Journalists' Notes,Task Force Detainees of the Philippines,RiseUp for Life and Rights,Balay Rehabilitation Center,CCT-DRK Research,Redemptorist Social Mission,Funeral Parlor,Bishop of Caloocan,Philippine Human Rights Information Center,Commission on Human Rights,Assailant
574,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
575,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
576,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Unidentified
577,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
580,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Unidentified
585,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
587,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
588,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
589,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
590,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
591,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
592,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Unidentified
593,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
594,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
595,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Unidentified
596,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Unidentified
597,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Unidentified
598,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Unidentified
600,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Unidentified
601,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Unidentified
602,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Unidentified
603,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Unidentified
604,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Unidentified
605,Dec-2016,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Unidentified
606,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Unidentified
607,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Unidentified
608,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Unidentified
609,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Unidentified
610,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
611,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
612,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,Unidentified
613,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,Unidentified
615,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
623,Jan-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
624,Jan-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
626,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
629,Jan-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
631,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
632,Jan-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
633,Feb-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,Unidentified
634,Feb-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,Unidentified
635,Feb-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
636,Feb-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
637,Feb-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
638,Feb-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
639,Feb-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Unidentified
640,Feb-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
641,Feb-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
642,Feb-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
643,Feb-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
644,Feb-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
645,Feb-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
646,Feb-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
647,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
648,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
649,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
650,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
651,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
652,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
653,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
654,Mar-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
655,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
656,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
657,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
659,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
660,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
661,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,Unidentified
662,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
663,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,Unidentified
664,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
665,Mar-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
666,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
667,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
668,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
669,Mar-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,Unidentified
670,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
671,Mar-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
672,Mar-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
673,Mar-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
674,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
675,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
676,Apr-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
678,Apr-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
679,Apr-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
680,Apr-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
681,Apr-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
686,Apr-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,Unidentified
687,Apr-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,Unidentified
689,Apr-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
695,May-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
700,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
703,May-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,Unidentified
704,May-2017,Caloocan,NPD,PS-1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Unidentified
705,May-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,Unidentified
706,May-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Unidentified
708,May-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,Unidentified
709,May-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
710,May-2017,Caloocan,NPD,PS-1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,Unidentified
711,May-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
712,Jun-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
713,Jun-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
714,Jun-2017,Caloocan,NPD,PS-1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
715,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
716,Jun-2017,Caloocan,NPD,PS-1,1,0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Unidentified
717,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
718,Jun-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
719,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
720,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
721,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
722,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
724,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
725,Jun-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Unidentified
726,Jun-2017,Caloocan,NPD,PS-1,0,1,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Unidentified
727,Jun-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Unidentified
728,Jun-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
729,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
738,Jun-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
740,Jun-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Unidentified
743,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
757,Jul-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
758,Jul-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
771,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
773,Aug-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,Unidentified
794,Sep-2017,Caloocan,NPD,PS-1,0,1,0.0,,,0.0,0.0,0.0,,0.0,,,Unidentified
796,Sep-2017,Caloocan,NPD,PS-1,0,1,0.0,,,1.0,0.0,0.0,,0.0,,,Unidentified
798,Sep-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,0.0,1.0,,0.0,,,Unidentified
803,Sep-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,1.0,0.0,,1.0,,,Unidentified
804,Nov-2017,Caloocan,NPD,PS-1,0,1,0.0,,,0.0,1.0,0.0,,1.0,,,Unidentified
805,Nov-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,0.0,1.0,,1.0,,,Unidentified
806,Nov-2017,Caloocan,NPD,PS-1,0,0,1.0,,,0.0,1.0,0.0,,,,,Unidentified
807,Nov-2017,Caloocan,NPD,PS-1,0,0,1.0,,,0.0,0.0,0.0,,,,,Unidentified
808,Nov-2017,Caloocan,NPD,PS-1,0,0,1.0,,,0.0,1.0,0.0,,,,,Unidentified
809,Nov-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,1.0,0.0,,,,,Unidentified
810,Nov-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,1.0,0.0,,,,,Unidentified
812,Dec-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,1.0,0.0,,,,,Unidentified
813,Dec-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,1.0,0.0,,,,,Unidentified
814,Dec-2017,Caloocan,NPD,PS-1,0,1,0.0,,,,1.0,0.0,,,,,Unidentified
815,Dec-2017,Caloocan,NPD,PS-1,0,1,0.0,,,,1.0,0.0,,,,,Unidentified
816,Dec-2017,Caloocan,NPD,PS-1,0,0,1.0,,,,,1.0,,,,,Unidentified
817,Dec-2017,Caloocan,NPD,PS-1,0,0,1.0,,,,,1.0,,,,,Unidentified
818,Dec-2017,Caloocan,NPD,PS-1,0,1,0.0,,,,,0.0,,,,,Unidentified
819,Dec-2017,Caloocan,NPD,PS-1,1,1,1.0,,,,,1.0,,,,,Unidentified
820,Feb-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
822,Jun-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Unidentified
824,Jul-2016,Caloocan,NPD,PS-1,0,0,,,,0.0,1.0,0.0,0.0,0.0,,,Unidentified
828,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
829,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
830,Apr-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
831,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
832,Apr-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
833,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
835,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
836,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Unidentified
837,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
839,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
842,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
844,Nov-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Unidentified
845,Sep-2016,Caloocan,NPD,PS-1,1,0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
847,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Unidentified
849,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
850,Nov-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
851,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
852,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
854,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
855,Mar-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
856,Mar-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
860,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,Unidentified
861,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Unidentified
862,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Unidentified
865,Mar-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
866,Mar-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
867,Jun-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
868,Aug-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Unidentified
869,Oct-2017,Caloocan,NPD,PS-1,0,0,1.0,,,0.0,1.0,0.0,,1.0,,,Unidentified
870,Sep-2016,Caloocan,NPD,PS-1,0,0,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Unidentified
871,Nov-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unidentified
872,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unidentified
873,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unidentified
874,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
875,Feb-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
876,Mar-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
878,Jan-2017,Caloocan,NPD,PS-1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
879,Oct-2016,Caloocan,NPD,PS-1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
881,Nov-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
882,Nov-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
883,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
884,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
886,Mar-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
889,Jul-2016,Caloocan,NPD,PS-1,0,0,,,,1.0,0.0,0.0,0.0,0.0,,,Unidentified
891,Mar-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
894,Oct-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
895,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidentified
896,Dec-2017,Caloocan,NPD,PS-1,0,0,0.0,,,1.0,0.0,0.0,,,,,Unidentified
897,Aug-2016,Caloocan,NPD,PS-1,0,0,,,,0.0,0.0,1.0,0.0,0.0,,0.0,Unidentified
898,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Unidentified
899,Oct-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Unidentified
903,Dec-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Unidentified
904,Aug-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Unidentified
